#--------------Parameters of the electron distribution-------------
#0  radio[1] = -1.5469 
#1  radio[2] = 1.0827e+51 
#2  radio[3] = 89941 
#3  wbreak0  = 3.3465e+05 
#4  wbreak1  = 5.7977e+06 
#5  wbreak2  = 2.1233e+08 
#6  wbreak3  = 4.7654e+09 
#7  wGamma0  = -3.0673 
#8  wGamma1  = -3.4459 
#9  wGamma2  = -3.766 
#10 w_norm   = 2.5708e+33 
#11 alpha    = -0.14682 
#12 ext_norm = 99.414 
#13 r_o(dust)= 4.7233e+18 
#14 M1(dust) = -4.384 
#15 M2(dust) = -1.1827 
#16 T1(dust) = 149.35 
#17 T2(dust) = 38.628 
#18 rho_0    = 89.04 
#   Bconst   = 0.000264 
#  B_alpha   = -0.51 
#  eps[eV] sync(radio) sync(wind) dust vis  
#  eV      W/Hz        W/Hz       W/Hz W/Hz 
         132.84137 	                  0	2.725e+13 	       0 	       0 
         151.35612 	                  0	2.378e+13 	       0 	       0 
         172.45138 	                  0	2.073e+13 	       0 	       0 
         196.48678 	                  0	1.806e+13 	       0 	       0 
         223.87211 	                  0	1.572e+13 	       0 	       0 
         255.07428 	                  0	1.367e+13 	       0 	       0 
         290.62524 	                  0	1.189e+13 	       0 	       0 
         331.13112 	                  0	1.033e+13 	       0 	       0 
          377.2825 	                  0	8.976e+12 	       0 	       0 
         429.86623 	                  0	7.796e+12 	       0 	       0 
         489.77882 	                  0	6.771e+12 	       0 	       0 
         558.04172 	                  0	5.88e+12 	       0 	       0 
         635.81875 	                  0	5.105e+12 	       0 	       0 
         724.43596 	                  0	4.432e+12 	       0 	       0 
         825.40419 	                  0	3.847e+12 	       0 	       0 
         940.44485 	                  0	3.34e+12 	       0 	       0 
         1071.5193 	                  0	2.899e+12 	       0 	       0 
         1220.8623 	                  0	2.516e+12 	       0 	       0 
         1391.0199 	                  0	2.183e+12 	       0 	       0 
         1584.8932 	                  0	1.894e+12 	       0 	       0 
         1805.7876 	                  0	1.643e+12 	       0 	       0 
         2057.4692 	                  0	1.426e+12 	       0 	       0 
         2344.2288 	                  0	1.237e+12 	       0 	       0 
         2670.9556 	                  0	1.073e+12 	       0 	       0 
         3043.2199 	                  0	9.301e+11 	       0 	       0 
         3467.3685 	                  0	8.065e+11 	       0 	       0 
         3950.6328 	                  0	6.992e+11 	       0 	       0 
         4501.2521 	                  0	6.061e+11 	       0 	       0 
         5128.6138 	                  0	5.253e+11 	       0 	       0 
         5843.4141 	                  0	4.553e+11 	       0 	       0 
         6657.8397 	                  0	3.945e+11 	       0 	       0 
         7585.7758 	                  0	3.417e+11 	       0 	       0 
         8643.0429 	                  0	2.96e+11 	       0 	       0 
         9847.6665 	                  0	2.563e+11 	       0 	       0 
         11220.185 	                  0	2.219e+11 	       0 	       0 
